dest,source 
"191794 : Ngày 30 / 3 , Ủy_ban nhân_dân Thành_phố Hà_Nội sẽ tổ_chức phiên_đấu_giá toàn_bộ số cổ_phần đang nắm giữ tại Công_ty cổ_phần Điện_cơ Thống_Nhất tại Sở giao_dịch chứng_khoán Hà_Nội ( HNX )",",191794,Ngày,30,3,Ủy_ban,nhân_dân,Thành_phố,Hà_Nội,tổ_chức,phiên_đấu_giá,toàn_bộ,cổ_phần,nắm,Công_ty,cổ_phần,Điện_cơ,Thống_Nhất,Sở,giao_dịch,chứng_khoán,Hà_Nội,HNX"
"192420 : Sở giao_dịch chứng_khoán Hà_Nội ( HNX ) vừa có thông_báo về thời_gian đấu_giá cổ_phần của Ngân_hàng Phương_Đông ( OCB ) do Ngân_hàng Ngoại_Thương Việt_Nam ( Vietcombank , mã CK : VCB ) sở_hữu",",192420,Sở,giao_dịch,chứng_khoán,Hà_Nội,HNX,thông_báo,đấu_giá,cổ_phần,Ngân_hàng,Phương_Đông,OCB,Ngân_hàng,Ngoại_Thương,Việt_Nam,Vietcombank,mã,CK,VCB,sở_hữu"
"192467 : Theo thông_báo từ Sở giao_dịch chứng_khoán TP HCM ( HoSE ) , The_Nawaplastic_Industries ( Saraburi ) vừa đăng_ký mua thêm 818",",192467,Theo,thông_báo,Sở,giao_dịch,chứng_khoán,TP,HCM,HoSE,The_Nawaplastic_Industries,Saraburi,đăng_ký,mua,818"
"609 cổ_phiếu của Công_ty cổ_phần Nhựa Bình_Minh ( mã CK : BMP ) , từ ngày 4 / 4 đến 3 / 5",",609,cổ_phiếu,Công_ty,cổ_phần,Nhựa,Bình_Minh,mã,CK,BMP,4,4,3,5"
"193028 : Sở giao_dịch chứng_khoán Hà_Nội ( HNX ) vừa thông_báo về danh_sách nhà đầu_tư đăng_ký tham_gia phiên_đấu_giá gần 27 % cổ_phần của Công_ty Du_lịch Kim_Liên , thuộc sở_hữu của Ngân_hàng Dầu_khí Toàn_cầu ( GPBank )",",193028,Sở,giao_dịch,chứng_khoán,Hà_Nội,HNX,thông_báo,danh_sách,đầu_tư,đăng_ký,tham_gia,phiên_đấu_giá,27,cổ_phần,Công_ty,Du_lịch,Kim_Liên,sở_hữu,Ngân_hàng,Dầu_khí,Toàn_cầu,GPBank"
"197334 : Sở giao_dịch chứng_khoán TP HCM ( HoSE ) vừa thông_báo 13 / 7 là ngày giao_dịch đầu_tiên cổ_phiếu GAB của Công_ty cổ_phần GAB , tên cũ là Công_ty cổ_phần Vật_liệu Xây_dựng FLC",",197334,Sở,giao_dịch,chứng_khoán,TP,HCM,HoSE,thông_báo,13,7,giao_dịch,cổ_phiếu,GAB,Công_ty,cổ_phần,GAB,cũ,Công_ty,cổ_phần,Vật_liệu,Xây_dựng,FLC"
"NHÓM 1 - 14 266 : Thực_tế , Sacom cũng có tham_gia liên_doanh với một công_ty TNHH để sản_xuất các loại tủ và hộp cáp nhưng giá_trị hợp_đồng chưa đạt 1 tỷ đồng",",NHÓM,1,14,266,Thực_tế,Sacom,tham_gia,liên_doanh,công_ty,TNHH,sản_xuất,tủ,hộp,cáp,hợp_đồng,1,tỷ,đồng"
"8318 : Trong số này có khoản góp vốn 13 % của Ngân_hàng Đông_Á , đầu_tư xây_dựng trạm chiết nạp gas Vinagas , và các cửa_hàng kinh_doanh xe gắn_máy",",8318,Trong,khoản,góp,vốn,13,Ngân_hàng,Đông_Á,đầu_tư,xây_dựng,trạm,chiết,nạp,gas,Vinagas,cửa_hàng,kinh_doanh,xe,gắn_máy"
"9710 : Công_ty Thủy_sản Bến_Tre , chuyên hoạt_động trong lĩnh_vực chế_biến , xuất nhập_khẩu thủy_sản , thương_mại và dịch_vụ , có tổng giá_trị thực_tế tại thời_điểm cổ_phần_hóa trên 56 tỷ đồng",",9710,Công_ty,Thủy_sản,Bến_Tre,chuyên,hoạt_động,lĩnh_vực,chế_biến,xuất,nhập_khẩu,thủy_sản,thương_mại,dịch_vụ,tổng,cổ_phần_hóa,56,tỷ,đồng"
"10539 : Sản_phẩm công_ty được tiêu_thụ nội_địa với thị_trường chính là TP HCM và các tỉnh miền Tây , miền Đông_Nam_Bộ cùng khu_vực miền Trung",",10539,Sản_phẩm,công_ty,tiêu_thụ,nội_địa,thị_trường,TP,HCM,tỉnh,miền,Tây,miền,Đông_Nam_Bộ,khu_vực,miền,Trung"
"12694 : Hiện quỹ đã triển_khai đầu_tư gần 40 triệu USD vào hơn 30 công_ty và dự_án tại VN trong các lĩnh_vực dịch_vụ tài_chính , bất_động_sản và sản_xuất",",12694,Hiện,quỹ,triển_khai,đầu_tư,40,triệu,USD,30,công_ty,dự_án,VN,lĩnh_vực,dịch_vụ,tài_chính,bất_động_sản,sản_xuất"
"18814 : Công_ty có trụ_sở chính tại TP HCM , chuyên sản_xuất và tiêu_thụ các loại pin R6 , R20 , ắc_quy sử_dụng cho xe_hơi , xe gắn_máy , dân_dụng",",18814,Công_ty,trụ_sở,TP,HCM,chuyên,sản_xuất,tiêu_thụ,pin,R6,R20,ắc_quy,xe_hơi,xe,gắn_máy,dân_dụng"
27752 : Vincom được thành_lập vào ngày 3 / 5 / 2002 với tiền_thân là Công_ty cổ_phần Thương_mại tổng_hợp VN và hoạt_động chủ_yếu trong lĩnh_vực kinh_doanh bất_động_sản và cung_cấp dịch_vụ,",27752,Vincom,thành_lập,3,5,2002,tiền_thân,Công_ty,cổ_phần,Thương_mại,tổng_hợp,VN,hoạt_động,chủ_yếu,lĩnh_vực,kinh_doanh,bất_động_sản,cung_cấp,dịch_vụ"
"28908 : Công_ty Gỗ_Thuận_An được thành_lập năm 2002 do Tổng_công_ty cao_su Việt_Nam làm pháp_nhân sáng_lập , chuyên sản_xuất và kinh_doanh các sản_phẩm từ gỗ",",28908,Công_ty,Gỗ_Thuận_An,thành_lập,2002,Tổng_công_ty,cao_su,Việt_Nam,pháp_nhân,sáng_lập,chuyên,sản_xuất,kinh_doanh,sản_phẩm,gỗ"
"30451 : Công_ty có trụ_sở_tại tỉnh Bà_Rịa - Vũng_Tàu , vốn điều_lệ 192,5 tỷ đồng , chuyên trồng , khai_thác , chế_biến và xuất_khẩu các sản_phẩm từ cây cao_su",",30451,Công_ty,trụ_sở_tại,tỉnh,Bà_Rịa,Vũng_Tàu,vốn,điều_lệ,1925,tỷ,đồng,chuyên,trồng,khai_thác,chế_biến,xuất_khẩu,sản_phẩm,cao_su"
"35326 : Với dây_chuyền công_nghệ đồng_bộ , hiện_đại , công_suất 4",",35326,Với,dây_chuyền,công_nghệ,đồng_bộ,hiện_đại,công_suất,4"
"000 tấn clinker / ngày_đêm , công_ty Xi_măng Bút_Sơn là một doanh_nghiệp lớn trong ngành sản_xuất Xi_măng của Việt_Nam",",000,clinker,ngày_đêm,công_ty,Xi_măng,Bút_Sơn,doanh_nghiệp,ngành,sản_xuất,Xi_măng,Việt_Nam"
"35734 : Ngày 21 / 10 / 2003 , công_ty tăng vốn lên 180 tỷ đồng đồng_thời bổ_sung thêm chức_năng : kinh_doanh bất_động_sản đầu_tư kinh_doanh cơ_sở hạ_tầng thi_công xây_dựng các công_trình dây_dụng và công_nghiệp",",35734,Ngày,21,10,2003,công_ty,vốn,180,tỷ,đồng,bổ_sung,chức_năng,kinh_doanh,bất_động_sản,đầu_tư,kinh_doanh,cơ_sở,hạ_tầng,thi_công,xây_dựng,công_trình,dây_dụng,công_nghiệp"
"46892 : Đây là một trong những công_ty hoạt_động chủ_yếu ở lĩnh_vực tôn - thép , vật_liệu xây_dựng , cảng biển , logistics",",46892,Đây,công_ty,hoạt_động,chủ_yếu,lĩnh_vực,tôn,thép,vật_liệu,xây_dựng,cảng,biển,logistics"
,
,
với số vốn điều_lệ đạt 570 tỷ đồng,",vốn,điều_lệ,570,tỷ,đồng"
"47230 : Công_ty cổ_phần chứng_khoán Thành_Công ( TCSC ) thành_lập vào đầu năm 2008 , vốn điều_lệ 360 tỷ đồng , với 3 mảng kinh_doanh : môi_giới , tự doanh và tư_vấn đầu_tư chứng_khoán",",47230,Công_ty,cổ_phần,chứng_khoán,Thành_Công,TCSC,thành_lập,đầu,2008,vốn,điều_lệ,360,tỷ,đồng,3,mảng,kinh_doanh,môi_giới,doanh,tư_vấn,đầu_tư,chứng_khoán"
"56367 : Công_ty này có vốn điều_lệ 140 tỷ đồng , chuyên khai_thác , chế_biến khoáng_sản , dịch_vụ tư_vấn địa_chất và khai_thác mỏ lộ_thiên , và cả dịch_vụ khách_sạn , du_lịch",",56367,Công_ty,vốn,điều_lệ,140,tỷ,đồng,chuyên,khai_thác,chế_biến,khoáng_sản,dịch_vụ,tư_vấn,địa_chất,khai_thác,mỏ,lộ_thiên,dịch_vụ,khách_sạn,du_lịch"
"78247 : Công_ty CP Truyền_thông Đại_Dương ( OMC ) cùng Truyền_hình cáp Việt_Nam hợp_tác khai_thác kênh truyền_hình InfoTV trên hệ_thống truyền_hình cáp , DTH và IPTV",",78247,Công_ty,CP,Truyền_thông,Đại_Dương,OMC,Truyền_hình,cáp,Việt_Nam,hợp_tác,khai_thác,kênh,truyền_hình,InfoTV,hệ_thống,truyền_hình,cáp,DTH,IPTV"
"84231 : 4 tổng công_ty quản_lý lĩnh_vực khoáng_sản , bất_động_sản , thủy_điện và sản_xuất gỗ - đá của HAGL sẽ được nâng lên từ các công_ty_con của tập_đoàn trước_đây",",84231,4,tổng,công_ty,quản_lý,lĩnh_vực,khoáng_sản,bất_động_sản,thủy_điện,sản_xuất,gỗ,đá,HAGL,nâng,công_ty_con,tập_đoàn"
"85571 : Công_ty CP Khách_sạn và Dịch_vụ Đại_Dương sở_hữu chuỗi các dự_án khách_sạn mang thương_hiệu StarCity Hotel tại Hà_Nội , Hội_An , Nha_Trang và TP HCM tiêu_chuẩn 4 - 5 sao",",85571,Công_ty,CP,Khách_sạn,Dịch_vụ,Đại_Dương,sở_hữu,chuỗi,dự_án,khách_sạn,thương_hiệu,StarCity,Hotel,Hà_Nội,Hội_An,Nha_Trang,TP,HCM,tiêu_chuẩn,4,5"
"95106 : FPC hoạt_động trong lĩnh_vực thi_công hệ_thống điện công_nghiệp , cấp thoát nước , hệ_thống lạnh , trang_trí nội ngoại_thất , sân vườn",",95106,FPC,hoạt_động,lĩnh_vực,thi_công,hệ_thống,điện,công_nghiệp,thoát,hệ_thống,lạnh,trang_trí,nội,ngoại_thất,sân,vườn"
,
,
"Doanh_nghiệp có vốn điều_lệ thực góp 322,9 tỷ đồng",",Doanh_nghiệp,vốn,điều_lệ,thực,góp,3229,tỷ,đồng"
"103973 : Thời_điểm đó , tập_đoàn đa ngành chuyên sản_xuất bút viết , thiết_bị môi_trường , truyền_thông và dịch_vụ tài_chính Harcourt có thị_giá gần 700 triệu USD",",103973,Thời_điểm,tập_đoàn,đa,ngành,chuyên,sản_xuất,bút,viết,thiết_bị,môi_trường,truyền_thông,dịch_vụ,tài_chính,Harcourt,thị_giá,700,triệu,USD"
"167896 : Còn PVC - MS là đơn_vị thành_viên của PVC , thành_lập từ năm 1983 và hoạt_động chính trong lĩnh_vực dịch_vụ công_nghiệp dầu_khí , dân_dụng cùng một_số ngành khác",",167896,Còn,PVC,MS,thành_viên,PVC,thành_lập,1983,hoạt_động,lĩnh_vực,dịch_vụ,công_nghiệp,dầu_khí,dân_dụng,ngành"
"173381 : Viglacera được thành_lập năm 1974 , hiện bao_gồm trên 40 đơn_vị thành_viên và gần 15",",173381,Viglacera,thành_lập,1974,hiện,bao_gồm,40,thành_viên,15"
000 lao_động đơn_vị hoạt_động trong lĩnh_vực sản_xuất vật_liệu xây_dựng và kinh_doanh bất_động_sản,",000,lao_động,hoạt_động,lĩnh_vực,sản_xuất,vật_liệu,xây_dựng,kinh_doanh,bất_động_sản"
"177451 : Ngành_nghề chính của công_ty là kinh_doanh sân golf và hiện là chủ dự_án trung_tâm liên_hợp du_lịch và thể_thao sân golf 54 lỗ hồ Yên_Thắng , Ninh_Bình",",177451,Ngành_nghề,công_ty,kinh_doanh,sân,golf,hiện,chủ,dự_án,trung_tâm,liên_hợp,du_lịch,thể_thao,sân,golf,54,lỗ,hồ,Yên_Thắng,Ninh_Bình"
"185349 : Năm 2011 , công_ty này đã ký hợp_tác với Tập_đoàn Dongfeng và là tổng đại_lý cung_cấp các loại xe ôtô DongFeng tại thị_trường Việt_Nam",",185349,Năm,2011,công_ty,ký,hợp_tác,Tập_đoàn,Dongfeng,tổng,đại_lý,cung_cấp,xe,ôtô,DongFeng,thị_trường,Việt_Nam"
"187201 : Hiện công_ty đang có hợp_đồng dài_hạn làm phim với 13 đơn_vị truyền_hình và các công_ty truyền_thông : Đài_truyền_hình Việt_Nam , Đài_truyền_hình Quân_đội , Công_an nhân_dân … 187520 : Công_ty này có vốn điều_lệ dự_kiến 2",",187201,Hiện,công_ty,hợp_đồng,dài_hạn,phim,13,truyền_hình,công_ty,truyền_thông,Đài_truyền_hình,Việt_Nam,Đài_truyền_hình,Quân_đội,Công_an,nhân_dân,…,187520,Công_ty,vốn,điều_lệ,dự_kiến,2"
"500 tỷ đồng , trong đó Hòa_Phát góp 99,99 % , hoạt_động trong lĩnh_vực chăn_nuôi , sản_xuất thức_ăn chăn_nuôi và các hoạt_động phụ_trợ liên_quan",",500,tỷ,đồng,Hòa_Phát,góp,9999,hoạt_động,lĩnh_vực,chăn_nuôi,sản_xuất,thức_ăn,chăn_nuôi,hoạt_động,phụ_trợ"
"188521 : Liên_doanh của Superfoods Group hiện cũng đang sở_hữu và vận_hành chuỗi nhà_hàng Phở 24 , nhượng quyền thương_hiệu chuỗi Hard Rock_Café tại Hong_Kong , Macau và Việt_Nam",",188521,Liên_doanh,Superfoods,Group,hiện,sở_hữu,vận_hành,chuỗi,nhà_hàng,Phở,24,nhượng,quyền,thương_hiệu,chuỗi,Hard,Rock_Café,Hong_Kong,Macau,Việt_Nam"
"190799 : Vietnam Beverage thành_lập tháng 10 / 2017 , có vốn điều_lệ gần 682 tỷ đồng , hoạt_động trong lĩnh_vực tư_vấn quản_lý , lập_trình máy_tính , tư_vấn máy_tính và quản_trị hệ_thống máy_vi_tính",",190799,Vietnam,Beverage,thành_lập,10,2017,vốn,điều_lệ,682,tỷ,đồng,hoạt_động,lĩnh_vực,tư_vấn,quản_lý,lập_trình,máy_tính,tư_vấn,máy_tính,quản_trị,hệ_thống,máy_vi_tính"
"193357 : Công_ty cổ_phần Bông Bạch_Tuyết tiền_thân là nhà_máy Cobovina Bạch_Tuyết , được thành_lập vào năm 1960 và chuyên sản_xuất các sản_phẩm bông y_tế và băng vệ_sinh phụ_nữ",",193357,Công_ty,cổ_phần,Bông,Bạch_Tuyết,tiền_thân,nhà_máy,Cobovina,Bạch_Tuyết,thành_lập,1960,chuyên,sản_xuất,sản_phẩm,y_tế,băng,vệ_sinh,phụ_nữ"
"197266 : Công_ty ghi dấu_ấn với nhiều dự_án bất_động_sản khắp cả nước hay dự_án điện gió tại Bạc_Liêu , Cà_Mau , dự_án điện mặt_trời tại Bình_Thuận",",197266,Công_ty,ghi,dấu_ấn,dự_án,bất_động_sản,khắp,dự_án,điện,gió,Bạc_Liêu,Cà_Mau,dự_án,điện,mặt_trời,Bình_Thuận"
,
,
NHÓM 1 - 15 107262 : Công_ty cổ_phần Sông Đà 9,",NHÓM,1,15,107262,Công_ty,cổ_phần,Sông,Đà,9"
06 ( S96 ) vừa có thông_báo dời việc thanh_toán cổ_tức năm 2010 bằng tiền_mặt sang ngày 19 / 12 thay_vì 29 / 6 như thông_báo trước đó,",06,S96,thông_báo,dời,thanh_toán,cổ_tức,2010,tiền_mặt,19,12,thay_vì,29,6,thông_báo"
"113319 : Gần đây , Hội_đồng quản_trị Công_ty cổ_phần Viễn_thông FPT ( FPT Telecom ) cũng thông_báo về việc sẽ tạm_ứng cổ_tức lần 1 năm 2012 bằng tiền_mặt tỷ_lệ 10 %",",113319,Gần,Hội_đồng,quản_trị,Công_ty,cổ_phần,Viễn_thông,FPT,FPT,Telecom,thông_báo,tạm_ứng,cổ_tức,1,2012,tiền_mặt,tỷ_lệ,10"
"116955 : Trong tháng 7 , Công_ty cổ_phần Sông Đà 9",",116955,Trong,7,Công_ty,cổ_phần,Sông,Đà,9"
06 ( S96 ) vừa có thông_báo dời việc thanh_toán cổ_tức năm 2010 bằng tiền_mặt sang ngày 19 / 12 thay_vì 29 / 6 như thông_báo trước đó,",06,S96,thông_báo,dời,thanh_toán,cổ_tức,2010,tiền_mặt,19,12,thay_vì,29,6,thông_báo"
"119388 : Công_ty cổ_phần nhựa y_tế ( Mediplast ) cũng chưa thanh_toán cổ_tức năm 2011 , tỷ_lệ 12 % cho cổ_đông , dù công_ty đã chốt danh_sách cổ_đông có quyền hưởng cổ_tức",",119388,Công_ty,cổ_phần,nhựa,y_tế,Mediplast,thanh_toán,cổ_tức,2011,tỷ_lệ,12,cổ_đông,công_ty,chốt,danh_sách,cổ_đông,quyền,hưởng,cổ_tức"
"136022 : Cuối tháng 10 vừa_qua , Hội_đồng quản_trị Công_ty cổ_phần đầu_tư hạ_tầng kỹ_thuật TP HCM đã thông_qua kế_hoạch chia cổ_tức đợt I năm bằng tiền_mặt với tỷ_lệ 8 %",",136022,Cuối,10,Hội_đồng,quản_trị,Công_ty,cổ_phần,đầu_tư,hạ_tầng,kỹ_thuật,TP,HCM,thông_qua,kế_hoạch,chia,cổ_tức,đợt,I,tiền_mặt,tỷ_lệ,8"
"139321 : Theo kế_hoạch , ngày 22 / 11 tới , Công_ty cổ_phần cơ_khí và khoáng_sản Hà_Giang ( HGM ) sẽ tạm_ứng cổ_tức bằng tiền lần 2 năm 2012 cho cổ_đông theo tỷ_lệ 70 % ( 7",",139321,Theo,kế_hoạch,22,11,Công_ty,cổ_phần,cơ_khí,khoáng_sản,Hà_Giang,HGM,tạm_ứng,cổ_tức,tiền,2,2012,cổ_đông,tỷ_lệ,70,7"
000 đồng / cổ_phiếu ),",000,đồng,cổ_phiếu"
140165 : Công_ty cổ_phần Kết_cấu Kim_loại và Lắp máy Dầu_khí ( PXS ) thông_báo về việc tạm_ứng cổ_tức đợt 1 năm 2012 bằng tiền_mặt và thực_hiện quyền mua chứng_khoán phát_hành thêm,",140165,Công_ty,cổ_phần,Kết_cấu,Kim_loại,Lắp,máy,Dầu_khí,PXS,thông_báo,tạm_ứng,cổ_tức,đợt,1,2012,tiền_mặt,quyền,mua,chứng_khoán,phát_hành"
140984 : Công_ty cổ_phần ngoại_thương & phát_triển đầu_tư TP HCM ( mã FDC ) thông_báo phát_hành 1,",140984,Công_ty,cổ_phần,ngoại_thương,phát_triển,đầu_tư,TP,HCM,mã,FDC,thông_báo,phát_hành,1"
011,",011"
365 cổ_phiếu theo tỷ_lệ 5 % trả cổ_tức còn lại năm 2011 và tăng vốn điều_lệ,",365,cổ_phiếu,tỷ_lệ,5,cổ_tức,2011,vốn,điều_lệ"
146107 : Chẳng_hạn như Công_ty cổ_phần đầu_tư hạ_tầng và đô_thị dầu_khí ( PTL ) thông_báo lùi thời_hạn trả cổ_tức bằng tiền_mặt năm 2011 sang tận tháng 6 / 2013,",146107,Chẳng_hạn,Công_ty,cổ_phần,đầu_tư,hạ_tầng,đô_thị,dầu_khí,PTL,thông_báo,lùi,thời_hạn,cổ_tức,tiền_mặt,2011,tận,6,2013"
"151802 : Chuyện bắt_đầu khi Tổng_công_ty Cổ_phần Dịch_vụ và kỹ_thuật dầu_khí ( mã PVS - HNX ) thực_hiện chốt danh_sách cổ_đông để hưởng quyền hưởng cổ_tức , cổ_phiếu thưởng và phát_hành thêm",",151802,Chuyện,Tổng_công_ty,Cổ_phần,Dịch_vụ,kỹ_thuật,dầu_khí,mã,PVS,HNX,chốt,danh_sách,cổ_đông,hưởng,quyền,hưởng,cổ_tức,cổ_phiếu,thưởng,phát_hành"
"156598 : Tại đại_hội cổ_đông Công_ty cổ_phần Cơ_điện Lạnh ( HOSE : REE ) sáng nay , Hội_đồng quản_trị trình kế_hoạch trả cổ_tức 16 % bằng tiền_mặt năm 2012 vào ngày 25 / 4",",156598,Tại,đại_hội,cổ_đông,Công_ty,cổ_phần,Cơ_điện,Lạnh,HOSE,REE,Hội_đồng,quản_trị,trình,kế_hoạch,cổ_tức,16,tiền_mặt,2012,25,4"
"158831 : Công_ty cổ_phần Đầu_tư và Công_nghiệp Tân_Tạo ( Mã CK : ITA ) vừa thông_qua phương_án phát_hành cổ_phiếu thưởng cho lãnh_đạo , cán_bộ , công_nhân_viên ( ESOP ) từ lợi_nhuận sau thuế năm 2010",",158831,Công_ty,cổ_phần,Đầu_tư,Công_nghiệp,Tân_Tạo,Mã,CK,ITA,thông_qua,phương_án,phát_hành,cổ_phiếu,thưởng,lãnh_đạo,cán_bộ,công_nhân_viên,ESOP,lợi_nhuận,thuế,2010"
161158 : ĐHCĐ mới_đây của Tổng_công_ty cổ_phần May Việt_Tiến kết_thúc với cam_kết của ban lãnh_đạo là cổ_tức năm 2013 chia cho cổ_đông tối_thiểu không dưới 20 %,",161158,ĐHCĐ,Tổng_công_ty,cổ_phần,May,Việt_Tiến,kết_thúc,cam_kết,ban,lãnh_đạo,cổ_tức,2013,chia,cổ_đông,tối_thiểu,20"
"161464 : Theo thông_tin từ Ngân_hàng cổ_phần Sài_Gòn Thương_Tín ( Sacombank , Mã CK : STB ) , 136 triệu cổ_phiếu chuẩn_bị niêm_yết nằm trong đợt phát_hành cổ_tức năm 2011 , theo tỷ_lệ 14 %",",161464,Theo,thông_tin,Ngân_hàng,cổ_phần,Sài_Gòn,Thương_Tín,Sacombank,Mã,CK,STB,136,triệu,cổ_phiếu,niêm_yết,nằm,đợt,phát_hành,cổ_tức,2011,tỷ_lệ,14"
"165427 : Tổng_công_ty Phân_bón và Hóa_chất Dầu_khí ( Đạm Phú_Mỹ , Mã CK : DPM ) vừa công_bố quyết_định tạm_ứng cổ_tức đợt 1 cho cổ_đông với tỷ_lệ 25 % mệnh_giá , tương_đương 2",",165427,Tổng_công_ty,Phân_bón,Hóa_chất,Dầu_khí,Đạm,Phú_Mỹ,Mã,CK,DPM,công_bố,quyết_định,tạm_ứng,cổ_tức,đợt,1,cổ_đông,tỷ_lệ,25,mệnh_giá,tương_đương,2"
500 đồng một cổ_phiếu,",500,đồng,cổ_phiếu"
"169888 : Công_ty cổ_phần Khoáng_sản Bắc_Giang ( Mã CK : BGM ) vừa công_bố phương_án trả cổ_tức từ năm 2011 đến các cổ_đông thông_qua việc phát_hành thêm cổ_phiếu , tỷ_lệ 12 %",",169888,Công_ty,cổ_phần,Khoáng_sản,Bắc_Giang,Mã,CK,BGM,công_bố,phương_án,cổ_tức,2011,cổ_đông,thông_qua,phát_hành,cổ_phiếu,tỷ_lệ,12"
174198 : Công_ty cổ_phần Dược_Hậu_Giang ( Mã CK : DHG ) vừa công_bố tờ_trình phương_án sử_dụng lợi_nhuận sau thuế năm 2013 với đề_xuất nâng tỷ_lệ cổ_tức bằng tiền_mặt từ 25 % lên 30 % mệnh_giá,",174198,Công_ty,cổ_phần,Dược_Hậu_Giang,Mã,CK,DHG,công_bố,tờ_trình,phương_án,lợi_nhuận,thuế,2013,đề_xuất,nâng,tỷ_lệ,cổ_tức,tiền_mặt,25,30,mệnh_giá"
