dest,source 
"_Chốt_phiên_chiều_30/6,_Vn-Index_quay_đầu_giảm_0,69_điểm,_xuống_578,13_điểm,_mua_bán_76,4_triệu_cổ_phiếu,_tương_đương_1.319,43_tỷ_đồng._",phiên_number_number_Vn-Index_đầu_giảm_number_điểm_number_điểm_number_triệu_cổ_phiếu_tư_đương_number_number_tỷ_đồng_
"_Chốt_phiên_chiều,_Vn-Index_giảm_6,23_điểm,_xuống_545,19_điểm,_giao_dịch_108,6_triệu_cổ_phiếu,_tương_đương_2.183_tỷ_đồng._NHÓM_944_",phiên_Vn-Index_giảm_number_điểm_number_điểm_giao_dịch_number_triệu_cổ_phiếu_tư_đương_number_tỷ_đồng_NHÓM_number_
"_Song_phiên_tiếp_theo_Vn-Index_sụt_một_mạch_19,59_điểm_qua_3_đợt,_mà_không_có_lấy_một_dấu_hiệu_đảo_chiều._",phiên_Vn-Index_number_điểm_number_đợt_có_
"_Song_hoàn_toàn_ngược_lại,_Vn-Index_đảo_chiều_trước_giờ_G_và_tuột_một_mạch_mất_14,26_điểm_cho_cả_tuần._",Vn-Index_và_number_điểm_
"_Sau_đợt_mở_cửa,_Vn-Index_mất_điểm_khá_mạnh_nhưng_lượng_mã_hạ_sàn_không_quá_lớn._",đợt_cửa_Vn-Index_điểm_
"_Vn-Index_đã_có_nỗ_lực_tăng_điểm_về_cuối_phiên_17/6,_chấm_dứt_3_ngày_giảm_điểm_của_thị_trường._",Vn-Index_có_tăng_điểm_phiên_number_number_number_giảm_điểm_của_trường_
"_Ở_giữa_phiên_giao_dịch,_có_thời_điểm_Vn-Index_đã_bật_xanh_trở_lại_và_vượt_qua_595_điểm._",phiên_giao_dịch_có_điểm_Vn-Index_và_number_điểm_
"_Với_hai_phiên_tăng_điểm_cuối_tuần,_khả_năng_tăng_điểm_ngắn_hạn_cho_Vn-Index_mở_ra._",phiên_tăng_điểm_tăng_điểm_Vn-Index_
_Đà_tăng_điểm_có_dấu_hiệu_tăng_tốc_vào_cuối_phiên_khi_Vn-Index_tăng_tới_6_điểm_trong_đợt_2._,tăng_điểm_có_tăng_và_phiên_Vn-Index_tăng_number_điểm_trong_đợt_number_
_Vn-Index_điều_chỉnh_nhẹ_trong_những_phút_cuối_phiên_nhưng_vẫn_được_đà_tăng_khá._,Vn-Index_trong_phiên_tăng_
_Vn-Index_dao_động_mạnh_quanh_tham_chiếu_và_chỉ_chính_thức_khẳng_định_xu_thế_tăng_điểm_trong_những_phút_cuối._,Vn-Index_và_tăng_điểm_trong_
"_Về_gần_cuối_phiên,_blue-chip_ngã_ngựa_hàng_loạt,_nên_Vn-Index_không_bảo_vệ_được_thành_quả_tăng_điểm._",phiên_Vn-Index_tăng_điểm_
_Vn-Index_giằng_co_mạnh_trong_những_phút_cuối_của_đợt_2_và_có_lúc_chỉ_số_tăng_hơn_1_điểm._,Vn-Index_trong_của_đợt_number_và_có_tăng_number_điểm_
"_Nỗ_lực_đảo_chiều_trong_phiên_sáng_nay_với_mức_tăng_11,68_điểm_chỉ_kịp_đưa_Vn-Index_về_398,04_điểm._",trong_phiên_với_mức_tăng_number_điểm_Vn-Index_number_điểm_
"_Vn-Index_có_lúc_giảm_nhẹ_khoảng_0,3_điểm_nhưng_lấy_lại_đà_phục_hồi_rất_nhanh_sau_đó._",Vn-Index_có_giảm_number_điểm_
"_Vn-Index_do_đó_không_giữ_được_đà_tăng,_mất_0,48_điểm,_về_427,6_điểm_vào_lúc_chốt_phiên._",Vn-Index_tăng_number_điểm_number_điểm_và_phiên_
"_Nỗ_lực_tăng_điểm_của_Vn-Index_duy_trì_3_phiên_qua,_nhưng_đã_đuối_sức_trong_sáng_nay._",tăng_điểm_của_Vn-Index_number_phiên_trong_
"_Tuy_vậy,_giao_dịch_về_cuối_phiên_có_phần_được_cải_thiện,_giúp_Vn-Index_0,15_điểm,_xuống_350,51_điểm_vào_lúc_chốt_phiên._",giao_dịch_phiên_có_Vn-Index_number_điểm_number_điểm_và_phiên_
"_Vn-Index_rung_lắc_mạnh,_có_lúc_đảo_chiều_giảm_nhẹ_0,1_điểm_sau_hơn_một_tiếng_giao_dịch._",Vn-Index_có_giảm_number_điểm_giao_dịch_
"_Càng_về_cuối_phiên,_đà_tăng_càng_lan_rộng,_lúc_10h57_Vn-Index_tăng_đến_10_điểm_so_với_hôm_qua._",phiên_tăng_number_number_Vn-Index_tăng_number_điểm_với_
"_Có_lúc_Vn-Index_tăng_3,4_điểm_tuy_nhiên_biên_độ_tăng_thu_hẹp_dần_khi_càng_về_cuối_phiên._",Vn-Index_tăng_number_điểm_tăng_phiên_
"_Nửa_cuối_phiên,_Vn-Index_bất_ngờ_đảo_chiều_và_để_tuột_mốc_500_điểm_trong_ít_phút._",phiên_Vn-Index_và_number_điểm_trong_
"_Tuy_nhiên,_đà_giảm_thu_hẹp_dần_trước_giờ_nghỉ_giữa_phiên,_Vn-Index_tạm_dừng_ở_vùng_563_điểm._",giảm_phiên_Vn-Index_number_điểm_
_Dòng_tiền_ồ_ạt_vào_thị_trường_cuối_phiên_chiều_khiến_VN-Index_bất_ngờ_tăng_9_điểm_và_đạt_mốc_612_điểm._NHÓM_945_,và_trường_phiên_VN-Index_tăng_number_điểm_và_number_điểm_NHÓM_number_
_Vn-Index_sụt_giảm_trước_giờ_G_NHÓM_946_,Vn-Index_giảm_NHÓM_number_
"_Phiên_tăng_ấn_tượng_hôm_27/7_đẩy_Vn-Index_tiến_sát_mức_470,_song_chỉ_số_lại_giảm_ngay_3_phiên_liền._",tăng_tư_number_number_Vn-Index_mức_number_giảm_number_phiên_
"_Ngay_sau_khi_chỉ_số_đạt_mức_cao_nhất_phiên_ở_549,41_điểm,_lực_bán_ào_ạt_tăng,_khiến_Vn-Index_dao_động_mạnh._",mức_phiên_number_điểm_tăng_Vn-Index_
"_Các_blue-chip_cũng_chịu_áp_lực_bán_mạnh,_đã_kéo_Vn-Index_nhiều_lần_lùi_xuống_mức_tham_chiếu._",Vn-Index_mức_
"_Cuối_cùng,_bên_bán_áp_đảo_khiến_Vn-Index_đóng_cửa_ở_mức_thấp,_đồng_thời_kết_thúc_chuỗi_6_phiên_tăng_trước_đó._",Vn-Index_cửa_mức_đồng_number_phiên_tăng_
"_Sau_sóng_tăng_đầu_giờ,_bên_bán_gia_tăng_áp_lực_kéo_Vn-Index_về_gần_tham_chiếu._",tăng_đầu_tăng_Vn-Index_
"_Áp_lực_bán_tăng_dần_khi_Vn-Index_vượt_qua_mức_514_đầu_giờ,_kéo_chỉ_số_này_xuống_sát_tham_chiếu._",tăng_Vn-Index_mức_number_đầu_
"_Trong_đợt_giao_dịch_đóng_cửa,_áp_lực_bán_tiếp_tục_gia_tăng_khiến_Vn-Index_giảm_6,06_điểm,_đóng_cửa_tại_mức_500,35._NHÓM_947_",đợt_giao_dịch_cửa_tăng_Vn-Index_giảm_number_điểm_cửa_mức_number_NHÓM_number_
"_Kết_thúc_5_phiên_giao_dịch_tuần_từ_21-25/2,_Vn-Index_mất_gần_40_điểm,_giảm_từ_mốc_503,92_về_466,96_điểm._",number_phiên_giao_dịch_number_number_number_Vn-Index_number_điểm_giảm_number_number_điểm_
"_Sau_phiên_tăng_ngày_14/2,_Vn-Index_mất_mốc_400_điểm_khi_giảm_gần_0,71%,_chốt_phiên_tại_397,41điểm._",phiên_tăng_number_number_Vn-Index_number_điểm_giảm_number_%_phiên_number_điểm_
"_Bởi,_kết_phiên_ngày_30/10,_chỉ_số_Vn-Index_là_389,86_điểm_và_kết_phiên_ngày_12/11,_Vn-Index_là_388,62_điểm._",phiên_number_number_Vn-Index_là_number_điểm_và_phiên_number_number_Vn-Index_là_number_điểm_
"_Cụ_thể_ngày_9/5,_Vn-Index_giảm_0,1%,_chốt_phiên_tại_487,62_điểm;_ngày_23/5,_Vn-Index_giảm_2,5%,_ở_mức_436,75_điểm._",number_number_Vn-Index_giảm_number_%_phiên_number_điểm_number_number_Vn-Index_giảm_number_%_mức_number_điểm_
"_Đóng_cửa_phiên_ngày_22/8,_Vn-Index_giảm_6,58_điểm_và_tuột_mốc_500_lần_đầu_tiên_sau_một_tuần._",cửa_phiên_number_number_Vn-Index_giảm_number_điểm_và_number_đầu_
"_Đóng_cửa_phiên_giao_dịch_cuối_tháng_10,_Vn-Index_lại_rời_xa_mốc_500_điểm,_chốt_tại_497,41_điểm._",cửa_phiên_giao_dịch_number_Vn-Index_number_điểm_number_điểm_
"_Kết_thúc_phiên_giao_dịch_ngày_cuối_tháng_11,_VN-Index_mất_9_điểm,_lùi_về_mức_574_điểm._",phiên_giao_dịch_number_VN-Index_number_điểm_mức_number_điểm_
"_Trước_đó_trong_phiên_giao_dịch_ngày_18/1,_Vn-Index_đã_giảm_gần_17_điểm,_xuống_526_điểm._",trong_phiên_giao_dịch_number_number_Vn-Index_giảm_number_điểm_number_điểm_
"_Sau_45_phút_mở_cửa_phiên_giao_dịch_ngày_8/9,_VN-Index_đã_chính_thức_vượt_mốc_800_điểm._",number_cửa_phiên_giao_dịch_number_number_VN-Index_number_điểm_
"_Chốt_phiên_giao_dịch_cuối_cùng_của_năm_2018,_VN-Index_giảm_8,27_điểm_(tương_đương_0,92%)_lùi_về_ngưỡng_892,54_điểm._NHÓM_948_",phiên_giao_dịch_của_number_VN-Index_giảm_number_điểm_tư_đương_number_%_number_điểm_NHÓM_number_
_Vn-Index_bị_kéo_sụt_xuống_và_đạt_đáy_của_phiên_ở_quanh_mức_293_điểm._,Vn-Index_và_của_phiên_mức_number_điểm_
"_VN-Index_đóng_cửa_ở_mức_thấp_nhất_trong_phiên,_mất_cả_mốc_990_điểm._",VN-Index_cửa_mức_trong_phiên_number_điểm_
"_VN-Index_vượt_qua_vùng_960,_chốt_phiên_ở_mức_cao_nhất_965_điểm._",VN-Index_number_phiên_mức_number_điểm_
"_VN-Index_chốt_phiên_ở_mức_thấp_nhất_trong_ngày,_giảm_0,77%,_lùi_về_ngưỡng_954_điểm._",VN-Index_phiên_mức_trong_giảm_number_%_number_điểm_
_VN-Index_nới_rộng_đà_giảm_và_đóng_cửa_ở_mức_thấp_nhất_trong_phiên._NHÓM_949_,VN-Index_giảm_và_cửa_mức_trong_phiên_NHÓM_number_
"_Trong_3_quý_đầu_năm_nay,_chỉ_số_VN-Index_liên_tục_rớt._",number_đầu_VN-Index_
"_Thị_trường_chứng_khoán_Việt_Nam_kết_thúc_tháng_8_với_chỉ_số_VN-Index_giảm_4,46%_và_HNX-Index_giảm_11,2%._",trường_number_với_VN-Index_giảm_number_%_và_giảm_number_%_
"_Thị_trường_chứng_khoán_Việt_Nam_kết_thúc_tháng_8_với_chỉ_số_Vn-Index_giảm_4,46%_và_HNX-Index_giảm_11,2%._",trường_number_với_Vn-Index_giảm_number_%_và_giảm_number_%_
"_Từ_đầu_năm_cho_đến_nay_chỉ_số_Vn-Index_tăng_13%_và_HNX-Index_giảm_12,2%._",đầu_Vn-Index_tăng_number_%_và_giảm_number_%_
"_Đầu_năm_đến_nay,_Vn-Index_tăng_gần_20%_trong_khi_HNX-Index_cũng_tích_lũy_thêm_5%._",Vn-Index_tăng_number_%_trong_number_%_
"_Tính_từ_đầu_năm_2016_đến_nay,_VN-Index_đã_mất_21_điểm._NHÓM_950_",đầu_number_VN-Index_number_điểm_NHÓM_number_
_Đây_là_phiên_thứ_ba_liên_tiếp_mất_điểm_của_Vn-Index._,là_phiên_điểm_của_Vn-Index_
_Đây_là_phiên_thứ_ba_liên_tiếp_VN-Index_tăng_điểm._,là_phiên_VN-Index_tăng_điểm_
_Đây_là_phiên_mất_điểm_liên_tiếp_thứ_7_của_Vn-Index._,là_phiên_điểm_number_của_Vn-Index_
_Đây_là_phiên_tăng_thứ_tư_liên_tiếp_của_Vn-Index._,là_phiên_tăng_tư_của_Vn-Index_
_Đây_là_phiên_mất_điểm_thứ_ba_liên_tiếp_của_Vn-Index._,là_phiên_điểm_của_Vn-Index_
"_Phiên_suy_giảm_thứ_ba_liên_tiếp_lấy_đi_5,05_điểm_(0,99%)_của_Vn-Index._",giảm_number_điểm_number_%_của_Vn-Index_
_Hôm_nay_là_phiên_giảm_thứ_3_liên_tiếp_của_Vn-Index._,là_phiên_giảm_number_của_Vn-Index_
"_Đây_là_lần_đầu_tiên_sau_8_phiên,_Vn-Index_bị_mất_điểm._",là_đầu_number_phiên_Vn-Index_điểm_
_Đây_là_phiên_thứ_ba_liên_tiếp_Vn-Index_giảm_điểm._,là_phiên_Vn-Index_giảm_điểm_
_Đây_là_đợt_tăng_mạnh_thứ_2_của_Vn-Index_trong_vòng_12_phiên_liên_tiếp._NHÓM_951_,là_đợt_tăng_number_của_Vn-Index_trong_number_phiên_NHÓM_number_
"_Lúc_10h20,_nhiều_mã_thuộc_rổ_VN30_cùng_tăng_giá_tạo_lực_đỡ_cho_Vn-Index_giữ_vững_sắc_xanh._",number_number_number_tăng_Vn-Index_
"_Lúc_10h20,_nhiều_mã_thuộc_rổ_VN30_cùng_tăng_giá_tạo_lực_đỡ_cho_Vn-Index_giữ_vững_sắc_xanh._",number_number_number_tăng_Vn-Index_
_Hàng_loạt_blue_chip_trong_rổ_VN30_tăng_điểm_cũng_làm_trụ_đỡ_khiến_Vn-Index_vững_phong_độ_trong_phiên_khớp_lệnh_liên_tục._,trong_number_tăng_điểm_là_Vn-Index_trong_phiên_khớp_lệnh_
_Phần_lớn_các_blue_chip_trong_rổ_VN30_quay_đầu_đảo_chiều_khiến_Vn-Index_không_còn_lực_đỡ._,trong_number_đầu_Vn-Index_
"_Trên_sàn_HOSE,_blue_chip_trong_rổ_VN30_tiếp_tục_làm_trụ_đỡ_để_Vn-Index_giữ_vững_phong_độ_trong_phiên_chiều._",trong_number_là_Vn-Index_trong_phiên_
"_Lúc_9h34,_rổ_VN30_không_có_mã_nào_đỏ_đã_làm_bệ_đỡ_chắc_chắn_cho_đà_xanh_của_Vn-Index._",number_number_number_có_là_của_Vn-Index_
"_Sang_đợt_2,_một_loạt_blue_chip_trong_rổ_VN30_tăng_điểm_làm_trụ_đỡ_cho_Vn-Index_chuyển_sắc_xanh._",đợt_number_trong_number_tăng_điểm_là_Vn-Index_
"_Sang_đợt_2,_hàng_loạt_blue-chip_rổ_VN30_tăng_giá_làm_trụ_đỡ_vững_chắc_cho_Vn-Index._NHÓM_952_",đợt_number_number_tăng_là_Vn-Index_NHÓM_number_
"_Không_một_mã_nào_tăng_điểm_mạnh_để_""cứu_giá"",_Vn-Index_rơi_xuống_663,1_điểm._",tăng_điểm_Vn-Index_number_điểm_
"_Khoảng_trống_về_sức_cầu_kéo_Vn-Index_rơi_không_phanh_19,47_điểm_khi_kết_thúc_phiên._",Vn-Index_number_điểm_phiên_
"_Cán_cân_cung_cầu_trở_nên_cân_bằng_hơn,_giúp_số_điểm_trừ_của_Vn-Index_vơi_dần_đi._",điểm_của_Vn-Index_
"_Tuy_nhiên,_lực_cầu_dần_dần_bị_sức_cung_chi_phối_kéo_lùi_điểm_số_Vn-Index._",điểm_Vn-Index_
"_Vn-Index_đang_ngấp_nghé_mốc_300_mấy_phiên_liền,_song,_không_rơi_khỏi_ngưỡng_này._",Vn-Index_number_phiên_
"_Trong_khi_đó,_blue-chip_kéo_nhau_đi_xuống,_từng_bước_đẩy_lùi_Vn-Index_về_mốc_490._",Vn-Index_number_
"_Thị_trường,_do_đó,_thiếu_lực_đẩy_khiến_số_điểm_tích_lũy_của_Vn-Index_vơi_dần._",trường_điểm_của_Vn-Index_
"_Tuy_nhiên_đến_gần_lúc_đóng_cửa,_lực_bán_ồ_ạt_đã_kéo_VN-Index_""về_lại_mặt_đất""._NHÓM_953_",cửa_VN-Index_NHÓM_number_
"_Sau_một_phiên_điều_chỉnh,VN-Index_lại_tăng_18,13_điểm,_đạt_983,09_điểm._",phiên_VN-Index_tăng_number_điểm_number_điểm_
"_Không_khí_sôi_lên_sùng_sục_khi_VN-Index_tăng_thêm_37,93_điểm_chỉ_trong_phiên_1._",lên_VN-Index_tăng_number_điểm_trong_phiên_number_
"_Tuy_nhiên,_sau_5_phiên,_Hastc-Index_vẫn_để_mất_15,1%_giá_trị_(34,06_điểm)_tương_đương_với_Vn-Index._",number_phiên_number_%_number_điểm_tư_đương_với_Vn-Index_
"_Dẫu_vậy,_3_phiên_tăng_trong_tuần_cũng_giúp_Vn-Index_giành_thêm_6,14_điểm_(1,02%)._",number_phiên_tăng_trong_Vn-Index_number_điểm_number_%_
_Đà_giảm_Vn-Index_sáng_nay_còn_nhiều_hơn_phiên_trước._,giảm_Vn-Index_phiên_
_Vn-Index_hãm_đà_tăng_khi_chỉ_được_cộng_thêm_hơn_2_điểm._,Vn-Index_tăng_number_điểm_
"_Trong_khi_Vn-Index_tăng_khá_hưng_phấn_cuối_phiên,_HNX-Index_chỉ_tăng_nhẹ._NHÓM_954_",Vn-Index_tăng_phiên_tăng_NHÓM_number_
"_Rơi_thẳng_một_mạch_8,67_điểm,_tổng_quỹ_Vn-Index_còn_lại_305,95_điểm._",number_điểm_Vn-Index_number_điểm_
"_Vn-Index_từng_có_lúc_rơi_hơn_13_điểm_còn_HNX-Index_mất_2,66_điểm._",Vn-Index_có_number_điểm_number_điểm_
"_VN-Index_có_thời_điểm_mất_hơn_33_điểm,_xuống_còn_1.025_điểm._NHÓM_955_",VN-Index_có_điểm_number_điểm_number_điểm_NHÓM_number_
_Vn-Index_liên_tục_lập_đáy_mới_,Vn-Index_
_Vn-Index_chạm_đáy_4_năm_NHÓM_956_,Vn-Index_number_NHÓM_number_
_Điểm_số_Vn-Index_lại_quay_về_mức_của_cách_đây_3_năm._,Vn-Index_mức_của_number_
"_Câu_hỏi_thường_trực_lúc_này_là_""liệu_VN-Index_có_vượt_đỉnh_thành_công?_",là_VN-Index_có_
_VN-Index_từng_nhiều_lần_kiểm_định_lại_ngưỡng_1.000_điểm_nhưng_không_trụ_vững_thành_công._,VN-Index_number_điểm_
"_VN-Index_chật_vật_tìm_cách_trụ_lại_ngưỡng_1.000_điểm_trong_tháng_11,_nhưng_không_thành_công._NHÓM_957_",VN-Index_number_điểm_trong_number_NHÓM_number_
_Chênh_lệch_cung_cầu_khiến_Vn-Index_đánh_mất_thành_quả_đạt_được._NHÓM_958_,Vn-Index_NHÓM_number_
"_Hết_đợt_1,_Vn-Index_tăng_nhẹ_3,86_điểm_(0,7%)_khi_dừng_lại_ở_552,42_điểm._",đợt_number_Vn-Index_tăng_number_điểm_number_%_number_điểm_
"_Vn-Index_tạm_dừng_ở_541,42_điểm,_tăng_8,42_điểm_(1,57%),_khối_lượng_giao_dịch_đạt_640,080_đơn_vị._",Vn-Index_number_điểm_tăng_number_điểm_number_%_giao_dịch_number_
"_Kết_thúc_đợt_khớp_lệnh_đầu_tiên,_Vn-Index_tăng_3,68_điểm_(0,71%),_tạm_dừng_ở_520,53_điểm._",đợt_khớp_lệnh_đầu_Vn-Index_tăng_number_điểm_number_%_number_điểm_
"_Kết_thúc_đợt_giao_dịch_đầu_tiên,_chỉ_số_Vn-Index_tăng_1,17_điểm_và_tạm_dừng_ở_431,43_điểm._",đợt_giao_dịch_đầu_Vn-Index_tăng_number_điểm_và_number_điểm_
"_Vn-Index_lùi_về_372,49_điểm_ở_đợt_khớp_lệnh_đầu_tiên,_giảm_5,76_điểm_(1,52%)._NHÓM_959_",Vn-Index_number_điểm_đợt_khớp_lệnh_đầu_giảm_number_điểm_number_%_NHÓM_number_
"_Tuy_nhiên,_việc_chỉ_số_Vn-Index_lên_điểm_0,35%,_đạt_194,34_điểm_lại_là_thông_tin_vui_cho_không_ít_nhà_đầu_tư._",Vn-Index_lên_điểm_number_%_number_điểm_là_nhà_đầu_tư_
_Biến_động_về_giá_giao_dịch_của_chứng_chỉ_quỹ_đầu_tư_sẽ_không_được_phản_ánh_vào_chỉ_số_VN-Index._,giao_dịch_của_đầu_tư_và_VN-Index_
"_Tuy_nhiên,_điều_đó_đã_không_xảy_ra,_vì_chỉ_số_VN-Index_vẫn_giảm_liên_tiếp_trong_8_phiên._",VN-Index_giảm_trong_number_phiên_
_Song_2_phiên_còn_lại_cũng_không_chứng_kiến_sự_đột_biến_nào_khi_Vn-Index_rơi_dần_đều._,number_phiên_Vn-Index_
"_Vì_thế,_nhiều_người_không_dự_đoán_trước_là_Vn-Index_lại_tăng_điểm_liên_tục_trong_hai_đợt_sau._",là_Vn-Index_tăng_điểm_trong_đợt_
"_Vì_thế,_một_số_người_tranh_thủ_bán_ra_trong_những_phiên_gần_đây,_khiến_Vn-Index_liên_tục_lên_xuống._",trong_phiên_Vn-Index_lên_
"_Đối_với_nhà_đầu_tư,_không_có_gì_bất_ngờ_khi_Vn-Index_rơi_6,71_điểm_chỉ_sau_30_phút_giao_dịch._",với_nhà_đầu_tư_có_Vn-Index_number_điểm_number_giao_dịch_
"_Và_giai_đoạn_thoái_trào_của_xu_hướng,_đến_lượt_nhóm_penny_chip_lên_ngôi,_nhưng_Vn-Index_lên_xuống_không_nhiều._",của_lên_Vn-Index_lên_
"_Với_diễn_biến_đó,_nhà_đầu_tư_không_quá_đỗi_bất_ngờ_khi_độ_tuột_dốc_của_Vn-Index_lên_đến_19,71_điểm._",nhà_đầu_tư_của_Vn-Index_lên_number_điểm_
"_Thế_nhưng,_Vn-Index_gần_như_""vô_cảm""_trước_các_thông_tin_ấy_để_trượt_dài_trên_con_dốc_giảm_điểm._",Vn-Index_giảm_điểm_
"_Đa_số_các_mã_chứng_khoán_có_sự_bứt_phá_về_giá,_giúp_Vn-Index_thẳng_tiến_về_phía_trước._",có_Vn-Index_
_Những_thông_tin_này_khiến_Vn-Index_đảo_chiều_không_thành_công_và_rơi_mỗi_lúc_càng_nhanh_về_cuối_phiên._,Vn-Index_và_phiên_
"_Trái_với_kỳ_vọng_của_nhiều_nhà_đầu_tư,_Vn-Index_không_giữ_được_đà_tăng_điểm_của_phiên_trước._",với_của_nhà_đầu_tư_Vn-Index_tăng_điểm_của_phiên_
"_Vì_vậy,_dù_Vn-Index_giao_dịch_dưới_mức_500_điểm_hồi_tuần_trước_cũng_không_có_nhiều_người_mua_vào._",Vn-Index_giao_dịch_mức_number_điểm_có_và_
"_Bởi_không_ít_lần,_Vn-Index_suýt_đổ_dốc,_nhưng_đã_may_mắn_thoát_hiểm_và_chốt_phiên_vẫn_trên_ngưỡng_530._",Vn-Index_và_phiên_number_
_Điểm_số_Vn-Index_do_vậy_cũng_rập_rình_lên_xuống_theo_những_con_sóng_ngắn_ở_các_penny._,Vn-Index_lên_
_Chỉ_số_Vn-Index_tạm_tính_của_TradeStation_ghi_nhận_và_tính_toán_mọi_biến_động_của_thị_trường_ngay_khi_bắt_đầu_giao_dịch._,Vn-Index_của_và_của_trường_đầu_giao_dịch_
_Nhà_đầu_tư_cần_quan_sát_diễn_biến_phiên_đầu_tuần_tới_để_xác_nhận_Vn-Index_có_vượt_mốc_490_hay_không._,đầu_tư_phiên_đầu_Vn-Index_có_number_
"_Đến_9h05,_Vn-Index_mất_hơn_một_điểm_khi_nhà_đầu_tư_đẩy_mạnh_mua_bán_qua_giao_dịch_thỏa_thuận._",number_number_Vn-Index_điểm_nhà_đầu_tư_giao_dịch_
"_Tuy_nhiên,_diễn_biến_này_hầu_như_không_ảnh_hưởng_nhiều_đến_toàn_sàn_TP_HCM_khi_Vn-Index_vẫn_giữ_vững_sắc_xanh._",Vn-Index_
"_Ngược_lại,_Vn-Index_và_HNX-Index_lại_cứ_tích_lũy_điểm_liên_tục_đã_khiến_cho_chiến_lược_của_nhà_đầu_tư_thay_đổi._",Vn-Index_và_điểm_của_nhà_đầu_tư_
_Chênh_lệch_của_VN-Index_được_giữ_nguyên_đến_khi_đóng_cửa_với_sự_áp_đảo_của_bên_mua._NHÓM_960_,của_VN-Index_cửa_với_của_NHÓM_number_
"_Tuy_nhiên,_tín_hiệu_vui_đó_không_đủ_đưa_Vn-Index_vọt_lên._NHÓM_961_",Vn-Index_lên_NHÓM_number_
"_Cùng_xu_hướng_với_Vn-Index,_chỉ_số_Hastc-Index_hôm_nay_cũng_sụt_4,14_điểm,_tương_đương_1,78%_và_chốt_phiên_tại_228,2_điểm._",với_Vn-Index_number_điểm_tư_đương_number_%_và_phiên_number_điểm_
"_Tại_sàn_Hà_Nội,_trái_ngược_với_những_diễn_biến_của_Vn-Index,_Hastc-Index_giảm_2_điểm_tương_đương_1,17%,_đóng_cửa_tại_169,11_điểm._",với_của_Vn-Index_giảm_number_điểm_tư_đương_number_%_cửa_number_điểm_
